Id,Label,indegree,closnesscentrality,betweenesscentrality,componentnumber,eigencentrality
Telehaptics,Telehaptics,3,0.266352,0.000001,0,0.00245
United Nations Foundation,United Nations Foundation,2,0,0,0,0.001497
Grammy Award For Best Spoken Word Album,Grammy Award For Best Spoken Word Album,2,0,0,0,0.000487
Broadcast Flag,Broadcast Flag,2,0,0,0,0.003513
Mammal,Mammal,6,0,0,0,0.014812
Ceramic Resonator,Ceramic Resonator,3,0,0,0,0.007764
Distress In Cancer Caregiving,Distress In Cancer Caregiving,3,0,0,0,0.007119
455-Line Television System,455-Line Television System,2,0,0,0,0.003513
Inoculation Needle,Inoculation Needle,2,0,0,0,0.006591
Fibrinolysis,Fibrinolysis,2,0,0,0,0.012023
Travel Cot,Travel Cot,3,0,0,0,0.007896
Land Management,Land Management,2,0,0,0,0.000341
Nicotine Withdrawal,Nicotine Withdrawal,2,0,0,0,0.000546
Rail Transport,Rail Transport,5,0,0,0,0.000764
Indium Arsenide,Indium Arsenide,2,0,0,0,0.007022
Education In American Samoa,Education In American Samoa,3,0,0,0,0.007597
Isro,Isro,2,0,0,0,0.003915
Intermittent Claudication,Intermittent Claudication,3,0,0,0,0.0122
Science Education,Science Education,7,0,0,0,0.008692
Gallaudet University,Gallaudet University,2,0,0,0,0.003843
Susan Fiske,Susan Fiske,4,0,0,0,0.00308
Directband,Directband,2,0,0,0,0.004644
Hippocrates,Hippocrates,21,0,0,0,0.097577
Usd,Usd,2,0,0,0,0.000282
Covid-19 Vaccination In Spain,Covid-19 Vaccination In Spain,4,0,0,0,0.002108
Refreshable Braille Display,Refreshable Braille Display,5,0,0,0,0.011257
Patient-Reported Outcome,Patient-Reported Outcome,4,0,0,0,0.003271
Asus Cube,Asus Cube,2,0,0,0,0.0003
Erwin Schrödinger,Erwin Schrödinger,5,0,0,0,0.017761
Guam,Guam,11,0,0,0,0.00884
Pensée Unique,Pensée Unique,4,0,0,0,0.011565
Hypergamy,Hypergamy,4,0,0,0,0.024052
Réunion,Réunion,3,0,0,0,0.0046
Megadiverse Countries,Megadiverse Countries,3,0,0,0,0.00205
Media Gateway Control Protocol,Media Gateway Control Protocol,5,0,0,0,0.014456
Quality (Business),Quality (Business),2,0,0,0,0.0006
Chest,Chest,3,0,0,0,0.018235
Oxycodone,Oxycodone,5,0,0,0,0.007362
Speaking Tube,Speaking Tube,4,0,0,0,0.010463
Video Encoded Invisible Light,Video Encoded Invisible Light,2,0,0,0,0.003513
Economic Impact Of The Covid-19 Pandemic In The Republic Of Ireland,Economic Impact Of The Covid-19 Pandemic In The Republic Of Ireland,4,0,0,0,0.002108
Starlan,Starlan,2,0,0,0,0.007461
Hormone Therapy,Hormone Therapy,3,0,0,0,0.006884
Plymouth,Plymouth,6,0,0,0,0.017931
Google China,Google China,2,0,0,0,0.0003
Frederick Rossini,Frederick Rossini,2,0,0,0,0.006975
Eco-Socialism,Eco-Socialism,2,0,0,0,0.00065
London Flu,London Flu,4,0.327342,0.000044,0,0.003508
Nonviolent Communication,Nonviolent Communication,3,0,0,0,0.007957
Personal Genomics,Personal Genomics,4,0,0,0,0.007701
Asian American,Asian American,5,0,0,0,0.001459
Education In Saudi Arabia,Education In Saudi Arabia,3,0,0,0,0.007597
Cinderella Effect,Cinderella Effect,3,0,0,0,0.007592
Openvms,Openvms,2,0,0,0,0.006857
Standard Generalized Markup Language,Standard Generalized Markup Language,4,0,0,0,0.011666
Mastectomy,Mastectomy,4,0,0,0,0.024784
Small Form Factor Pc,Small Form Factor Pc,2,0,0,0,0.001165
Collectivist Anarchism,Collectivist Anarchism,2,0,0,0,0.00065
Photolithography,Photolithography,3,0,0,0,0.00741
Cai Yuanpei,Cai Yuanpei,2,0,0,0,0.004208
Resonant Frequency,Resonant Frequency,2,0,0,0,0.004756
Abortion In North Macedonia,Abortion In North Macedonia,3,0,0,0,0.00057
Stanley Baldwin,Stanley Baldwin,2,0,0,0,0.000439
Registration Convention,Registration Convention,3,0,0,0,0.004141
"University Of California, Irvine","University Of California, Irvine",6,0,0,0,0.012371
Canonization,Canonization,2,0,0,0,0.009794
Abu Al-Qasim Al-Zahrawi,Abu Al-Qasim Al-Zahrawi,3,0,0,0,0.007572
Solriamfetol,Solriamfetol,2,0,0,0,0.00644
Projectional Radiography,Projectional Radiography,6,0,0,0,0.01932
Education In Dominica,Education In Dominica,3,0,0,0,0.007597
Video Remote Interpreting,Video Remote Interpreting,5,0,0,0,0.0023
Timeline Of The Covid-19 Pandemic In March 2021,Timeline Of The Covid-19 Pandemic In March 2021,4,0,0,0,0.002108
Protocol Suite,Protocol Suite,2,0,0,0,0.007301
The Diplomat,The Diplomat,3,0,0,0,0.001556
Clinical Pharmacist Practitioner,Clinical Pharmacist Practitioner,2,0,0,0,0.001566
Philips Gogear,Philips Gogear,2,0,0,0,0.0003
Pixelbook Go,Pixelbook Go,2,0,0,0,0.0003
Base Station,Base Station,12,0,0,0,0.035911
Exponential Growth,Exponential Growth,4,0,0,0,0.013266
Timeline Of The Covid-19 Pandemic In Belarus (2020),Timeline Of The Covid-19 Pandemic In Belarus (2020),4,0,0,0,0.002108
Inheritance,Inheritance,3,0,0,0,0.001705
Eseroline,Eseroline,2,0,0,0,0.000533
John I. Brauman,John I. Brauman,2,0,0,0,0.006975
Aspirin-Exacerbated Respiratory Disease,Aspirin-Exacerbated Respiratory Disease,2,0,0,0,0.006628
Indiana University,Indiana University,6,0,0,0,0.007725
Howard Florey,Howard Florey,2,0,0,0,0.000965
Single-Mode Optical Fiber,Single-Mode Optical Fiber,5,0,0,0,0.017878
Mathematical Optimization,Mathematical Optimization,7,0,0,0,0.016014
Eckerö,Eckerö,2,0,0,0,0.003785
Miosis,Miosis,2,0,0,0,0.000533
Sir Model,Sir Model,4,0,0,0,0.011275
Neutral Buoyancy,Neutral Buoyancy,3,0,0,0,0.00999
Strava,Strava,2,0,0,0,0.0003
Naval Medical Research Center,Naval Medical Research Center,3,0,0,0,0.00651
Subclinical Infection,Subclinical Infection,6,0,0,0,0.011488
Central Park,Central Park,2,0,0,0,0.003542
Khz,Khz,2,0,0,0,0.007789
Thai And Lao Braille,Thai And Lao Braille,3,0,0,0,0.007182
Norketamine,Norketamine,2,0,0,0,0.000533
Breathwork (New Age),Breathwork (New Age),3,0,0,0,0.01602
Miracle,Miracle,3,0,0,0,0.006782
Optical Coherence Tomography Angiography,Optical Coherence Tomography Angiography,2,0,0,0,0.012177
Easter Island,Easter Island,4,0,0,0,0.009445
Liquid Crystal On Silicon,Liquid Crystal On Silicon,2,0,0,0,0.0003
Generative Adversarial Network,Generative Adversarial Network,6,0,0,0,0.005449
Moral Imperative,Moral Imperative,3,0,0,0,0.001239
Infrared,Infrared,15,0,0,0,0.047712
Conjoined Twins,Conjoined Twins,2,0,0,0,0.012193
Scrubs (Clothing),Scrubs (Clothing),2,0,0,0,0.006612
Voluntary Childlessness,Voluntary Childlessness,6,0,0,0,0.035932
Chinese Classification Of Mental Disorders,Chinese Classification Of Mental Disorders,7,0,0,0,0.016632
Raw Material,Raw Material,2,0,0,0,0.000442
Riccardo Giacconi,Riccardo Giacconi,6,0,0,0,0.021132
Drought,Drought,2,0,0,0,0.006161
Convention On Psychotropic Substances,Convention On Psychotropic Substances,3,0,0,0,0.002748
Technological Revolution,Technological Revolution,5,0,0,0,0.007769
Triangle Génération Humanitaire,Triangle Génération Humanitaire,2,0,0,0,0.00237
Ses S.A.,Ses S.A.,2,0,0,0,0.000286
Economic Impact Of The Covid-19 Pandemic In Canada,Economic Impact Of The Covid-19 Pandemic In Canada,6,0,0,0,0.009176
Beamnrc,Beamnrc,2,0,0,0,0.006345
African Union,African Union,7,0,0,0,0.004005
L Band,L Band,5,0,0,0,0.012611
Cultural Lag,Cultural Lag,2,0,0,0,0.000527
The Telephone Cases,The Telephone Cases,107,0.315416,0.000036,0,0.321727
Robot Software,Robot Software,3,0,0,0,0.000689
Pancreaticoduodenectomy,Pancreaticoduodenectomy,4,0,0,0,0.024308
Block Grant,Block Grant,2,0,0,0,0.006188
Lotion,Lotion,2,0,0,0,0.006211
Korean Language,Korean Language,5,0,0,0,0.006013
Echostar,Echostar,3,0,0,0,0.010826
Paranormal,Paranormal,2,0,0,0,0.00988
Sushruta Samhita,Sushruta Samhita,8,0,0,0,0.032355
Alliance For Telecommunications Industry Solutions,Alliance For Telecommunications Industry Solutions,3,0,0,0,0.010184
Essential Hypertension,Essential Hypertension,2,0,0,0,0.006147
1976 Democratic Party Vice Presidential Candidate Selection,1976 Democratic Party Vice Presidential Candidate Selection,2,0,0,0,0.000487
Biocoenosis,Biocoenosis,3,0,0,0,0.013831
Seven Heavens,Seven Heavens,2,0,0,0,0.004086
Tetracycline,Tetracycline,4,0,0,0,0.001613
Admob,Admob,2,0,0,0,0.0003
Primary Rate Interface,Primary Rate Interface,3,0,0,0,0.007722
Gilbert Hovey Grosvenor,Gilbert Hovey Grosvenor,3,0,0,0,0.010141
Google Registry,Google Registry,2,0,0,0,0.0003
Royal Australasian College Of Surgeons,Royal Australasian College Of Surgeons,8,0,0,0,0.048951
Samkhya,Samkhya,3,0,0,0,0.007112
Educational Neuroscience,Educational Neuroscience,9,0,0,0,0.044561
Virtual Microscopy,Virtual Microscopy,5,0.262638,0,0,0.003554
Ku Band,Ku Band,11,0,0,0,0.027275
American Fuzzy Lop (Fuzzer),American Fuzzy Lop (Fuzzer),2,0,0,0,0.0003
Migraine Headache,Migraine Headache,2,0,0,0,0.006386
Ovulation Induction,Ovulation Induction,2,0,0,0,0.006512
Berta Scharrer,Berta Scharrer,2,0,0,0,0.006975
Hemodynamic,Hemodynamic,15,0,0,0,0.064438
Magdeburg,Magdeburg,2,0,0,0,0.003785
Hypoalgesia,Hypoalgesia,4,0,0,0,0.007164
Cable Internet,Cable Internet,2,0,0,0,0.006946
Turn-Taking,Turn-Taking,4,0,0,0,0.002635
Billroth Ii,Billroth Ii,2,0,0,0,0.012114
Hyperglycemia,Hyperglycemia,4,0,0,0,0.013181
Vatteluttu,Vatteluttu,3,0,0,0,0.007182
Drug-Induced Nonautoimmune Hemolytic Anemia,Drug-Induced Nonautoimmune Hemolytic Anemia,2,0,0,0,0.012023
Otto B. Blackwell,Otto B. Blackwell,2,0,0,0,0.006792
Data Loss,Data Loss,5,0,0,0,0.004407
Judgement Of The German Federal Court Of Justice On Google'S Autocomplete Function,Judgement Of The German Federal Court Of Justice On Google'S Autocomplete Function,2,0,0,0,0.0003
Mitchell Baker,Mitchell Baker,4,0,0,0,0.014092
Battle Of Waterloo,Battle Of Waterloo,2,0,0,0,0.007063
Xenobiology,Xenobiology,5,0,0,0,0.015397
Repeater,Repeater,10,0,0,0,0.033629
Sándor Ferenczi,Sándor Ferenczi,2,0,0,0,0.000965
Royal College Of Psychiatrists,Royal College Of Psychiatrists,7,0,0,0,0.021905
Normocytic Anemia,Normocytic Anemia,2,0,0,0,0.012023
Hospital El Salvador,Hospital El Salvador,4,0,0,0,0.002108
Nielsen Media Research,Nielsen Media Research,3,0,0,0,0.010536
Un,Un,2,0,0,0,0.000527
Control Character,Control Character,3,0,0,0,0.007144
"The Information: A History, A Theory, A Flood","The Information: A History, A Theory, A Flood",3,0,0,0,0.007649
Covid-19 Pandemic In Shanghai,Covid-19 Pandemic In Shanghai,4,0,0,0,0.002108
Horizon Scanning,Horizon Scanning,11,0,0,0,0.01103
Factory,Factory,2,0,0,0,0.006944
Patients' Rights,Patients' Rights,4,0,0,0,0.008571
Glossary Of Aerospace Engineering,Glossary Of Aerospace Engineering,5,0,0,0,0.018118
Covid-19 Pandemic In Western Visayas,Covid-19 Pandemic In Western Visayas,4,0,0,0,0.002108
Sidewalk Toronto,Sidewalk Toronto,2,0,0,0,0.0003
Human Coronavirus,Human Coronavirus,2,0,0,0,0.000959
Mobile Application Management,Mobile Application Management,3,0,0,0,0.007952
Suspension Of The 2019–20 Nba Season,Suspension Of The 2019–20 Nba Season,4,0,0,0,0.002108
Certify Data Systems,Certify Data Systems,49,0.30833,0.000002,0,0.033644
Yuan-Cheng Fung,Yuan-Cheng Fung,3,0,0,0,0.010371
Evolutionary Developmental Psychology,Evolutionary Developmental Psychology,2,0,0,0,0.006661
Q Band,Q Band,2,0,0,0,0.00456
Hacker (Computer Security),Hacker (Computer Security),2,0,0,0,0.001054
Unintended Pregnancy,Unintended Pregnancy,10,0,0,0,0.052337
Selective Breeding,Selective Breeding,3,0,0,0,0.009577
Antenna Gain,Antenna Gain,3,0,0,0,0.010245
Atc Codes,Atc Codes,3,0,0,0,0.006515
Sinkhole,Sinkhole,3,0,0,0,0.006317
Education In The Isle Of Man,Education In The Isle Of Man,3,0,0,0,0.007597
John Adams,John Adams,4,0,0,0,0.007892
Qingdao,Qingdao,2,0,0,0,0.000507
Operation Rescript,Operation Rescript,5,0,0,0,0.002282
Education In South America,Education In South America,3,0,0,0,0.007597
Thermal Neutron,Thermal Neutron,2,0,0,0,0.012313
Nikkei Asia,Nikkei Asia,2,0,0,0,0.000498
Oration On The Dignity Of Man,Oration On The Dignity Of Man,4,0,0,0,0.001058
Glossary Of Architecture,Glossary Of Architecture,4,0,0,0,0.017788
Visual Artifact,Visual Artifact,3,0,0,0,0.007177
The Methods Of Ethics,The Methods Of Ethics,3,0,0,0,0.001239
Pap Smear,Pap Smear,5,0,0,0,0.022474
Papillomaviridae,Papillomaviridae,2,0,0,0,0.000959
Precept,Precept,3,0,0,0,0.001239
Asbestosis,Asbestosis,6,0,0,0,0.02589
Moral Psychology,Moral Psychology,7,0,0,0,0.004319
Robert O. Young,Robert O. Young,2,0,0,0,0.003966
Information Technology Management,Information Technology Management,3,0,0,0,0.000613
Biostatistics,Biostatistics,29,0,0,0,0.063311
Robot,Robot,12,0.278192,0.000062,0,0.006316
Artificial Intelligence,Artificial Intelligence,48,0,0,0,0.06972
Parasitism,Parasitism,2,0,0,0,0.012202
Rotavirus,Rotavirus,6,0,0,0,0.009182
Toyohiko Kagawa,Toyohiko Kagawa,2,0,0,0,0.000709
Alternative Culture,Alternative Culture,2,0,0,0,0.000527
Sickle Cell Trait,Sickle Cell Trait,3,0,0,0,0.012335
Nursing In Pakistan,Nursing In Pakistan,102,0.3153,0.000025,0,0.352787
"Alexandria, Virginia","Alexandria, Virginia",3,0,0,0,0.013276
Apk (File Format),Apk (File Format),2,0,0,0,0.0003
Pixel Watch 2,Pixel Watch 2,2,0,0,0,0.0003
Prison Rape,Prison Rape,2,0,0,0,0.006167
Orthognathic Surgery,Orthognathic Surgery,6,0,0,0,0.025876
Wayne State University School Of Medicine,Wayne State University School Of Medicine,2,0,0,0,0.012314
Gregorian Calendar,Gregorian Calendar,3,0,0,0,0.007404
Blood Volume,Blood Volume,2,0,0,0,0.012023
Yeşilköy Prof. Dr. Murat Dilmener Emergency Hospital,Yeşilköy Prof. Dr. Murat Dilmener Emergency Hospital,4,0,0,0,0.002108
Anesthetic Vaporizer,Anesthetic Vaporizer,3,0,0,0,0.010134
Nerve Compression Syndrome,Nerve Compression Syndrome,2,0,0,0,0.012167
Fecal Incontinence,Fecal Incontinence,5,0,0,0,0.022257
Host Modulatory Therapy,Host Modulatory Therapy,2,0,0,0,0.006386
Network 10,Network 10,2,0,0,0,0.00374
Google One,Google One,2,0,0,0,0.0003
Sudan,Sudan,12,0,0,0,0.023692
Regulatory Capitalism,Regulatory Capitalism,2,0,0,0,0.00065
Interventional Neuroradiology,Interventional Neuroradiology,7,0,0,0,0.042656
Salvador Luria,Salvador Luria,3,0,0,0,0.007125
Employment Discrimination,Employment Discrimination,3,0,0,0,0.001312
Athletic Nickname,Athletic Nickname,4,0,0,0,0.001848
2021–2022 Inflation Surge,2021–2022 Inflation Surge,4,0,0,0,0.002108
Zang-Fu,Zang-Fu,3,0,0,0,0.01602
Tularemia,Tularemia,2,0,0,0,0.000346
Youtube Symphony Orchestra,Youtube Symphony Orchestra,2,0,0,0,0.0003
Internet2,Internet2,105,0.33279,0.000148,0,0.315019
Fair Debt Collection Practices Act,Fair Debt Collection Practices Act,2,0,0,0,0.000487
Connected Health,Connected Health,20,0.346849,0.000005,0,0.043087
Miꞌkmaw Hieroglyphic Writing,Miꞌkmaw Hieroglyphic Writing,3,0,0,0,0.007182
Covid-19 Lockdown In The United Kingdom,Covid-19 Lockdown In The United Kingdom,3,0,0,0,0.001311
Substance Use Disorder,Substance Use Disorder,12,0,0,0,0.024669
A-Law Algorithm,A-Law Algorithm,5,0,0,0,0.017967
Dorland'S Medical Reference Works,Dorland'S Medical Reference Works,2,0,0,0,0.00234
Ultrabook,Ultrabook,2,0,0,0,0.004202
Karel Čapek,Karel Čapek,2,0,0,0,0.000548
Social Osmosis,Social Osmosis,2,0,0,0,0.000527
Solid-State Electronics,Solid-State Electronics,6,0,0,0,0.019351
Pharmacodynamics,Pharmacodynamics,13,0,0,0,0.02649
Helix (Multimedia Project),Helix (Multimedia Project),2,0,0,0,0.007218
Strength Training,Strength Training,4,0,0,0,0.013525
First Industrial Revolution,First Industrial Revolution,2,0,0,0,0.007068
Sexual Dysfunction,Sexual Dysfunction,12,0,0,0,0.051229
Bet+,Bet+,3,0,0,0,0.010397
Cybermed,Cybermed,50,0.291472,0.000012,0,0.034297
Social Learning Theory,Social Learning Theory,2,0,0,0,0.000965
Covid-19 Pandemic In Rhode Island,Covid-19 Pandemic In Rhode Island,4,0,0,0,0.002108
Danny Hillis,Danny Hillis,2,0,0,0,0.007049
Computational Biology,Computational Biology,65,0.302901,0.000185,0,0.100772
Internship (Medicine),Internship (Medicine),6,0,0,0,0.036967
Gaunilo Of Marmoutiers,Gaunilo Of Marmoutiers,2,0,0,0,0.000714
Operation Moonshot,Operation Moonshot,5,0,0,0,0.002282
Spime,Spime,2,0,0,0,0.000579
Myofascial Release,Myofascial Release,4,0,0,0,0.022146
Disaster Film,Disaster Film,2,0,0,0,0.006161
War On Cancer,War On Cancer,2,0,0,0,0.001942
Adlam Script,Adlam Script,3,0,0,0,0.007182
Toxic Multinodular Goiter,Toxic Multinodular Goiter,2,0,0,0,0.006629
Constantine The Great,Constantine The Great,2,0,0,0,0.007063
Respiratory Droplet,Respiratory Droplet,5,0,0,0,0.009725
Light Emitting Capacitor,Light Emitting Capacitor,3,0,0,0,0.007764
18-Methoxycoronaridine,18-Methoxycoronaridine,2,0,0,0,0.000533
Administration For Native Americans,Administration For Native Americans,6,0,0,0,0.001798
Education In Egypt,Education In Egypt,3,0,0,0,0.007597
Theora,Theora,5,0,0,0,0.017967
Advanced Practice Registered Nurse,Advanced Practice Registered Nurse,16,0,0,0,0.055854
Nuclear Fuel,Nuclear Fuel,2,0,0,0,0.012313
Social Structure,Social Structure,2,0,0,0,0.000527
World Vision,World Vision,2,0,0,0,0.00237
Patulous Eustachian Tube,Patulous Eustachian Tube,2,0,0,0,0.000424
Pager,Pager,107,0.315865,0.000019,0,0.319176
Support-Vector Machine,Support-Vector Machine,6,0,0,0,0.00295
Baseband,Baseband,4,0,0,0,0.008211
Hepatoportoenterostomy,Hepatoportoenterostomy,2,0,0,0,0.012114
Gravidity And Parity,Gravidity And Parity,5,0,0,0,0.022272
Steam-Generating Heavy Water Reactor,Steam-Generating Heavy Water Reactor,2,0,0,0,0.012313
Aortic Dissection,Aortic Dissection,7,0,0,0,0.030949
"Fort Worth, Texas","Fort Worth, Texas",3,0,0,0,0.000465
Respect,Respect,2,0,0,0,0.001118
S-268019,S-268019,4,0,0,0,0.002108
American Psychiatric Association,American Psychiatric Association,11,0,0,0,0.023062
History Of Alternative Medicine,History Of Alternative Medicine,5,0,0,0,0.022308
Arc Converter,Arc Converter,3,0,0,0,0.010228
Rayleigh Scattering,Rayleigh Scattering,4,0,0,0,0.011301
Dzongkha Braille,Dzongkha Braille,3,0,0,0,0.007182
Human Geography,Human Geography,3,0,0,0,0.007773
Nanotechnology,Nanotechnology,7,0,0,0,0.008014
Fyodor Dostoevsky,Fyodor Dostoevsky,2,0,0,0,0.000601
Hypothalamic–Pituitary–Prolactin Axis,Hypothalamic–Pituitary–Prolactin Axis,4,0,0,0,0.018534
Google Squared,Google Squared,2,0,0,0,0.0003
Federal Bureau Of Prisons,Federal Bureau Of Prisons,3,0,0,0,0.0005
Electrostatic Induction,Electrostatic Induction,2,0,0,0,0.004572
Computer Braille Code,Computer Braille Code,3,0,0,0,0.007182
Mbone,Mbone,2,0,0,0,0.00696
Pacific Plate,Pacific Plate,2,0,0,0,0.000371
Thomas Mann,Thomas Mann,2,0,0,0,0.0039
Orthogonality,Orthogonality,2,0,0,0,0.004098
Portable Computer,Portable Computer,2,0,0,0,0.001165
Chinese Society Of Psychiatry,Chinese Society Of Psychiatry,5,0,0,0,0.020673
Facial (Sexual Act),Facial (Sexual Act),4,0,0,0,0.024052
Mpeg-H 3D Audio,Mpeg-H 3D Audio,8,0,0,0,0.024929
Basic Life Support,Basic Life Support,7,0,0,0,0.026599
Predictive Medicine,Predictive Medicine,7,0,0,0,0.015027
Integrated Digital Enhanced Network,Integrated Digital Enhanced Network,2,0,0,0,0.007362
Central Venous Catheter,Central Venous Catheter,5,0,0,0,0.022517
Marye Anne Fox,Marye Anne Fox,2,0,0,0,0.006975
Labia Minora,Labia Minora,4,0,0,0,0.018483
H&E Stain,H&E Stain,2,0,0,0,0.006846
Education In Malawi,Education In Malawi,3,0,0,0,0.007597
"Robert Gascoyne-Cecil, 3Rd Marquess Of Salisbury","Robert Gascoyne-Cecil, 3Rd Marquess Of Salisbury",2,0,0,0,0.000439
Yeast,Yeast,2,0,0,0,0.006949
Headset (Audio),Headset (Audio),3,0,0,0,0.010029
Kidney Stone,Kidney Stone,2,0,0,0,0.006898
Havana,Havana,3,0,0,0,0.00377
Protests Against Responses To The Covid-19 Pandemic,Protests Against Responses To The Covid-19 Pandemic,4,0,0,0,0.002108
Bhp,Bhp,2,0,0,0,0.000554
Microwave,Microwave,25,0,0,0,0.078323
Body Fat,Body Fat,3,0,0,0,0.013124
Antiemetic,Antiemetic,5,0,0,0,0.02265
Tissue Engineering,Tissue Engineering,10,0,0,0,0.01668
Mary Mallon,Mary Mallon,18,0,0,0,0.037945
Preparticipation Physical Evaluation,Preparticipation Physical Evaluation,5,0,0,0,0.012079
Pmos Logic,Pmos Logic,5,0,0,0,0.014863
Folk Etymology,Folk Etymology,2,0,0,0,0.003991
Mpeg Elementary Stream,Mpeg Elementary Stream,5,0,0,0,0.017967
The Nation,The Nation,3,0,0,0,0.010195
Bodily Integrity,Bodily Integrity,6,0,0,0,0.035932
Electronic Switching System,Electronic Switching System,3,0,0,0,0.010315
